"species","lat","lon"
"Bertholletia excelsa",-0.35143,-52.32093
"Bertholletia excelsa",-0.35134,-52.32114
"Bertholletia excelsa",-0.35133,-52.32113
"Bertholletia excelsa",-0.35136,-52.32133
"Bertholletia excelsa",-0.35149,-52.32143
"Bertholletia excelsa",-0.3513,-52.32255
"Bertholletia excelsa",-0.35159,-52.32138
"Bertholletia excelsa",-0.35148,-52.32133
"Bertholletia excelsa",-0.3516,-52.32075
"Bertholletia excelsa",-0.35164,-52.32059
"Bertholletia excelsa",-0.3516,-52.32032
"Bertholletia excelsa",-0.35168,-52.32039
"Bertholletia excelsa",-0.35157,-52.32026
"Bertholletia excelsa",-0.35191,-52.3203
"Bertholletia excelsa",-0.35192,-52.32069
"Bertholletia excelsa",-0.35175,-52.32129
"Bertholletia excelsa",-0.35167,-52.32153
"Bertholletia excelsa",-0.35167,-52.32154
"Bertholletia excelsa",-0.3518,-52.32201
"Bertholletia excelsa",-0.3518,-52.32148
"Bertholletia excelsa",-0.35204,-52.32155
"Bertholletia excelsa",-0.35179,-52.3211
"Bertholletia excelsa",-0.35203,-52.32077
"Bertholletia excelsa",-0.35231,-52.32035
"Bertholletia excelsa",-0.35215,-52.32062
"Bertholletia excelsa",-0.35228,-52.32236
"Bertholletia excelsa",-0.3523,-52.32179
"Bertholletia excelsa",-0.35276,-52.32175
"Bertholletia excelsa",-0.35271,-52.32191
"Bertholletia excelsa",-0.35261,-52.32195
"Bertholletia excelsa",-0.35267,-52.3222
"Bertholletia excelsa",-0.35266,-52.32247
"Bertholletia excelsa",-0.3496,-52.31608
"Bertholletia excelsa",-0.35053,-52.32112
"Bertholletia excelsa",-0.35195,-52.32098
"Bertholletia excelsa",-0.35182,-52.32212
"Bertholletia excelsa",-0.35179,-52.32191
"Bertholletia excelsa",-0.35222,-52.32284
"Bertholletia excelsa",-0.35237,-52.32121
"Bertholletia excelsa",-0.35242,-52.32082
"Bertholletia excelsa",-0.35289,-52.32042
"Bertholletia excelsa",-0.35099,-52.32131
"Bertholletia excelsa",-0.35089,-52.32132
"Bertholletia excelsa",-0.35097,-52.32087
"Bertholletia excelsa",-0.35132,-52.32272
"Bertholletia excelsa",-0.35132,-52.32249
"Bertholletia excelsa",-0.35137,-52.32234
"Bertholletia excelsa",-0.35143,-52.32177
"Bertholletia excelsa",-0.35139,-52.32159
"Bertholletia excelsa",-0.35257,-52.32083
"Bertholletia excelsa",-0.35186,-52.32204
"Bertholletia excelsa",-0.35173,-52.32206
"Bertholletia excelsa",-0.35141,-52.32236
"Bertholletia excelsa",-0.35156,-52.32201
"Bertholletia excelsa",-0.35157,-52.322
"Bertholletia excelsa",-0.35158,-52.322
"Bertholletia excelsa",-0.35153,-52.3218
"Bertholletia excelsa",-0.35252,-52.32088
"Bertholletia excelsa",-0.35153,-52.32159
"Bertholletia excelsa",-0.35096,-52.3213
"Bertholletia excelsa",-0.35222,-52.32134
"Bertholletia excelsa",-0.35222,-52.32133
"Bertholletia excelsa",-0.35173,-52.32093
"Bertholletia excelsa",-0.3518,-52.32206
"Bertholletia excelsa",-0.35178,-52.32203
"Bertholletia excelsa",-0.35187,-52.32197
"Bertholletia excelsa",-0.35031,-52.32272
"Bertholletia excelsa",-0.35318,-52.32037
"Bertholletia excelsa",-0.35053,-52.32015
"Bertholletia excelsa",-0.35289,-52.32299
"Bertholletia excelsa",-0.58187,-52.22886
"Bertholletia excelsa",-0.58179,-52.22886
"Bertholletia excelsa",-0.58169,-52.22889
"Bertholletia excelsa",-0.58165,-52.22891
"Bertholletia excelsa",-0.58164,-52.22899
"Bertholletia excelsa",-0.58165,-52.229
"Bertholletia excelsa",-0.58169,-52.22903
"Bertholletia excelsa",-0.58138,-52.22881
"Bertholletia excelsa",-0.58128,-52.22882
"Bertholletia excelsa",-0.58157,-52.22911
"Bertholletia excelsa",-0.58156,-52.22922
"Bertholletia excelsa",-0.58151,-52.22932
"Bertholletia excelsa",-0.58157,-52.22937
"Bertholletia excelsa",-0.58152,-52.22939
"Bertholletia excelsa",-0.58126,-52.22946
"Bertholletia excelsa",-0.58114,-52.22935
"Bertholletia excelsa",-0.58185,-52.2289
"Bertholletia excelsa",-0.54971,-52.22675
"Bertholletia excelsa",-0.54951,-52.22677
"Bertholletia excelsa",-0.54962,-52.22677
"Bertholletia excelsa",-0.5496,-52.22664
"Bertholletia excelsa",-0.54965,-52.2266
"Bertholletia excelsa",-0.54969,-52.22662
"Bertholletia excelsa",-0.54985,-52.22649
"Bertholletia excelsa",-0.54983,-52.22646
"Bertholletia excelsa",-0.54979,-52.22631
"Bertholletia excelsa",-0.54985,-52.22636
"Bertholletia excelsa",-0.54993,-52.22641
"Bertholletia excelsa",-0.55015,-52.22665
"Bertholletia excelsa",-0.55013,-52.22678
"Bertholletia excelsa",-0.55006,-52.22684
"Bertholletia excelsa",-0.55008,-52.22684
"Bertholletia excelsa",-0.54969,-52.22693
"Bertholletia excelsa",-0.54965,-52.22709
"Bertholletia excelsa",-0.54975,-52.22738
"Bertholletia excelsa",-0.54987,-52.22728
"Bertholletia excelsa",-0.54991,-52.22713
"Bertholletia excelsa",-0.54991,-52.22709
"Bertholletia excelsa",-0.5501,-52.22706
"Bertholletia excelsa",-0.55015,-52.22702
"Bertholletia excelsa",-0.55014,-52.22705
"Bertholletia excelsa",-0.55014,-52.22732
"Bertholletia excelsa",-0.5502,-52.22726
"Bertholletia excelsa",-0.5504,-52.2273
"Bertholletia excelsa",-0.55044,-52.22728
"Bertholletia excelsa",-0.55064,-52.22714
"Bertholletia excelsa",-0.55069,-52.22703
"Bertholletia excelsa",-0.55057,-52.2273
"Bertholletia excelsa",-0.55057,-52.22734
"Bertholletia excelsa",-0.5506,-52.22733
"Bertholletia excelsa",-0.55074,-52.22731
"Bertholletia excelsa",-0.5509,-52.22733
"Bertholletia excelsa",-0.55041,-52.22739
"Bertholletia excelsa",-0.55046,-52.22751
"Bertholletia excelsa",-0.55045,-52.22759
"Bertholletia excelsa",-0.55059,-52.22759
"Bertholletia excelsa",-0.55034,-52.2276
"Bertholletia excelsa",-0.55029,-52.22771
"Bertholletia excelsa",-0.55026,-52.22767
"Bertholletia excelsa",-0.55021,-52.22774
"Bertholletia excelsa",-0.55019,-52.22775
"Bertholletia excelsa",-0.55013,-52.22767
"Bertholletia excelsa",-0.55027,-52.22773
"Bertholletia excelsa",-0.55034,-52.22777
"Bertholletia excelsa",-0.55035,-52.22777
"Bertholletia excelsa",-0.55042,-52.22794
"Bertholletia excelsa",-0.55034,-52.22797
"Bertholletia excelsa",-0.55034,-52.22813
"Bertholletia excelsa",-0.5504,-52.22809
"Bertholletia excelsa",-0.55032,-52.22796
"Bertholletia excelsa",-0.55029,-52.22798
"Bertholletia excelsa",-0.55029,-52.22799
"Bertholletia excelsa",-0.55007,-52.22782
"Bertholletia excelsa",-0.54996,-52.22768
"Bertholletia excelsa",-0.54985,-52.22769
"Bertholletia excelsa",-0.54979,-52.2277
"Bertholletia excelsa",-0.54988,-52.22749
"Bertholletia excelsa",-0.54991,-52.22749
"Bertholletia excelsa",-0.54959,-52.22769
"Bertholletia excelsa",-0.54977,-52.2278
"Bertholletia excelsa",-0.55007,-52.22802
"Bertholletia excelsa",-0.55027,-52.22825
"Bertholletia excelsa",-0.5505,-52.22831
"Bertholletia excelsa",-0.55053,-52.22826
"Bertholletia excelsa",-0.55049,-52.22825
"Bertholletia excelsa",-0.55059,-52.22806
"Bertholletia excelsa",-0.55053,-52.22801
"Bertholletia excelsa",-0.55055,-52.2279
"Bertholletia excelsa",-0.55051,-52.22783
"Bertholletia excelsa",-0.55068,-52.2278
"Bertholletia excelsa",-0.5507,-52.2278
"Bertholletia excelsa",-0.55082,-52.2277
"Bertholletia excelsa",-0.55081,-52.22781
"Bertholletia excelsa",-0.55085,-52.22779
"Bertholletia excelsa",-0.55093,-52.22773
"Bertholletia excelsa",-0.5509,-52.2278
"Bertholletia excelsa",-0.55101,-52.22782
"Bertholletia excelsa",-0.55094,-52.2279
"Bertholletia excelsa",-0.55088,-52.2279
"Bertholletia excelsa",-0.55094,-52.22793
"Bertholletia excelsa",-0.55097,-52.22793
"Bertholletia excelsa",-0.55094,-52.22797
"Bertholletia excelsa",-0.55094,-52.22796
"Bertholletia excelsa",-0.55099,-52.22795
"Bertholletia excelsa",-0.55101,-52.22803
"Bertholletia excelsa",-0.55104,-52.22807
"Bertholletia excelsa",-0.55097,-52.22811
"Bertholletia excelsa",-0.55096,-52.22811
"Bertholletia excelsa",-0.5509,-52.22818
"Bertholletia excelsa",-0.55089,-52.22819
"Bertholletia excelsa",-0.55089,-52.2282
"Bertholletia excelsa",-0.55104,-52.2282
"Bertholletia excelsa",-0.55104,-52.22825
"Bertholletia excelsa",-0.55103,-52.22824
"Bertholletia excelsa",-0.55112,-52.22839
"Bertholletia excelsa",-0.5513,-52.22839
"Bertholletia excelsa",-0.55109,-52.22857
"Bertholletia excelsa",-0.55112,-52.22853
"Bertholletia excelsa",-0.55097,-52.2284
"Bertholletia excelsa",-0.55102,-52.22884
"Bertholletia excelsa",-0.55102,-52.22883
"Bertholletia excelsa",-0.55133,-52.22838
"Bertholletia excelsa",-0.55148,-52.22849
"Bertholletia excelsa",-0.55149,-52.2284
"Bertholletia excelsa",-0.5514,-52.22833
"Bertholletia excelsa",-0.55139,-52.22808
"Bertholletia excelsa",-0.55135,-52.22808
"Bertholletia excelsa",-0.55134,-52.22808
"Bertholletia excelsa",-0.55161,-52.22821
"Bertholletia excelsa",-0.55177,-52.22775
"Bertholletia excelsa",-0.55176,-52.22774
"Bertholletia excelsa",-0.55179,-52.22772
"Bertholletia excelsa",-0.55203,-52.22775
"Bertholletia excelsa",-0.55209,-52.2277
"Bertholletia excelsa",-0.55209,-52.22775
"Bertholletia excelsa",-0.55198,-52.22764
"Bertholletia excelsa",-0.55187,-52.22757
"Bertholletia excelsa",-0.55189,-52.22735
"Bertholletia excelsa",-0.55178,-52.22738
"Bertholletia excelsa",-0.55176,-52.22734
"Bertholletia excelsa",-0.55162,-52.22735
"Bertholletia excelsa",-0.55142,-52.22753
"Bertholletia excelsa",-0.55142,-52.22754
"Bertholletia excelsa",-0.55132,-52.22709
"Bertholletia excelsa",-0.55108,-52.2269
"Bertholletia excelsa",-0.55108,-52.22689
"Bertholletia excelsa",-0.55122,-52.22732
"Bertholletia excelsa",-0.55117,-52.22741
"Bertholletia excelsa",-0.55092,-52.22733
"Bertholletia excelsa",-0.55093,-52.22728
"Bertholletia excelsa",-0.55238,-52.23058
"Bertholletia excelsa",-0.55225,-52.23074
"Bertholletia excelsa",-0.55229,-52.23078
"Bertholletia excelsa",-0.55215,-52.23056
"Bertholletia excelsa",-0.55218,-52.2305
"Bertholletia excelsa",-0.55217,-52.2305
"Bertholletia excelsa",-0.55228,-52.23045
"Bertholletia excelsa",-0.55228,-52.23044
"Bertholletia excelsa",-0.55237,-52.23055
"Bertholletia excelsa",-0.55234,-52.23021
"Bertholletia excelsa",-0.55237,-52.23015
"Bertholletia excelsa",-0.55236,-52.23017
"Bertholletia excelsa",-0.55248,-52.23023
"Bertholletia excelsa",-0.55219,-52.23014
"Bertholletia excelsa",-0.55231,-52.23001
"Bertholletia excelsa",-0.55231,-52.23002
"Bertholletia excelsa",-0.55236,-52.23004
"Bertholletia excelsa",-0.55247,-52.23004
"Bertholletia excelsa",-0.55253,-52.23011
"Bertholletia excelsa",-0.55245,-52.22998
"Bertholletia excelsa",-0.55254,-52.22991
"Bertholletia excelsa",-0.55253,-52.2299
"Bertholletia excelsa",-0.55262,-52.2299
"Bertholletia excelsa",-0.55278,-52.23029
"Bertholletia excelsa",-0.55244,-52.22956
"Bertholletia excelsa",-0.55249,-52.22951
"Bertholletia excelsa",-0.5527,-52.2296
"Bertholletia excelsa",-0.55273,-52.22946
"Bertholletia excelsa",-0.55295,-52.2299
"Bertholletia excelsa",-0.55307,-52.22982
"Bertholletia excelsa",-0.55306,-52.22979
"Bertholletia excelsa",-0.55304,-52.22976
"Bertholletia excelsa",-0.55276,-52.2295
"Bertholletia excelsa",-0.55263,-52.22942
"Bertholletia excelsa",-0.55255,-52.22941
"Bertholletia excelsa",-0.55244,-52.22939
"Bertholletia excelsa",-0.55217,-52.22944
"Bertholletia excelsa",-0.55219,-52.22945
"Bertholletia excelsa",-0.55206,-52.22969
"Bertholletia excelsa",-0.55208,-52.22963
"Bertholletia excelsa",-0.55211,-52.22958
"Bertholletia excelsa",-0.5521,-52.22961
"Bertholletia excelsa",-0.55214,-52.22962
"Bertholletia excelsa",-0.55208,-52.22945
"Bertholletia excelsa",-0.55212,-52.22925
"Bertholletia excelsa",-0.55212,-52.22924
"Bertholletia excelsa",-0.55212,-52.22909
"Bertholletia excelsa",-0.55173,-52.22898
"Bertholletia excelsa",-0.55168,-52.22914
"Bertholletia excelsa",-0.55168,-52.22915
"Bertholletia excelsa",-0.5519,-52.22907
"Bertholletia excelsa",-0.5518,-52.22911
"Bertholletia excelsa",-0.55177,-52.22907
"Bertholletia excelsa",-0.55162,-52.22926
"Bertholletia excelsa",-0.55165,-52.22943
"Bertholletia excelsa",-0.55166,-52.22954
"Bertholletia excelsa",-0.55168,-52.22951
"Bertholletia excelsa",-0.55168,-52.22966
"Bertholletia excelsa",-0.55157,-52.22965
"Bertholletia excelsa",-0.55154,-52.2297
"Bertholletia excelsa",-0.55151,-52.22977
"Bertholletia excelsa",-0.55148,-52.22975
"Bertholletia excelsa",-0.55135,-52.22985
"Bertholletia excelsa",-0.55138,-52.22992
"Bertholletia excelsa",-0.55134,-52.2299
"Bertholletia excelsa",-0.55144,-52.23001
"Bertholletia excelsa",-0.55145,-52.23001
"Bertholletia excelsa",-0.55151,-52.23013
"Bertholletia excelsa",-0.55129,-52.2302
"Bertholletia excelsa",-0.55129,-52.23014
"Bertholletia excelsa",-0.55156,-52.23025
"Bertholletia excelsa",-0.55157,-52.23025
"Bertholletia excelsa",-0.55151,-52.23032
"Bertholletia excelsa",-0.55142,-52.23023
"Bertholletia excelsa",-0.55165,-52.23012
"Bertholletia excelsa",-0.55177,-52.22979
"Bertholletia excelsa",-0.55178,-52.23003
"Bertholletia excelsa",-0.55185,-52.22977
"Bertholletia excelsa",-0.55189,-52.22958
"Bertholletia excelsa",-0.55229,-52.22986
"Bertholletia excelsa",-0.55228,-52.22983
"Bertholletia excelsa",-0.55185,-52.23031
"Bertholletia excelsa",-0.55194,-52.23035
"Bertholletia excelsa",-0.55195,-52.23035
"Bertholletia excelsa",-0.55203,-52.23053
"Bertholletia excelsa",-0.55204,-52.23051
"Bertholletia excelsa",-0.55211,-52.23037
"Bertholletia excelsa",-0.5521,-52.23029
"Bertholletia excelsa",-0.58048,-52.2206
"Bertholletia excelsa",-0.58049,-52.22059
"Bertholletia excelsa",-0.58058,-52.22051
"Bertholletia excelsa",-0.58058,-52.2205
"Bertholletia excelsa",-0.58069,-52.22024
"Bertholletia excelsa",-0.58068,-52.21982
"Bertholletia excelsa",-0.58078,-52.21984
"Bertholletia excelsa",-0.58078,-52.21985
"Bertholletia excelsa",-0.581,-52.21989
"Bertholletia excelsa",-0.58103,-52.21989
"Bertholletia excelsa",-0.58111,-52.22005
"Bertholletia excelsa",-0.58107,-52.22005
"Bertholletia excelsa",-0.58111,-52.22008
"Bertholletia excelsa",-0.58106,-52.22001
"Bertholletia excelsa",-0.58134,-52.22005
"Bertholletia excelsa",-0.58118,-52.22014
"Bertholletia excelsa",-0.58086,-52.22013
"Bertholletia excelsa",-0.58085,-52.22012
"Bertholletia excelsa",-0.581,-52.22032
"Bertholletia excelsa",-0.58097,-52.2203
"Bertholletia excelsa",-0.58096,-52.22038
"Bertholletia excelsa",-0.58099,-52.22043
"Bertholletia excelsa",-0.58106,-52.22043
"Bertholletia excelsa",-0.5811,-52.22041
"Bertholletia excelsa",-0.58113,-52.22054
"Bertholletia excelsa",-0.58099,-52.22057
"Bertholletia excelsa",-0.58087,-52.2205
"Bertholletia excelsa",-0.58085,-52.22046
"Bertholletia excelsa",-0.58089,-52.22029
"Bertholletia excelsa",-0.58085,-52.2205
"Bertholletia excelsa",-0.58088,-52.22032
"Bertholletia excelsa",-0.58083,-52.22037
"Bertholletia excelsa",-0.58079,-52.22039
"Bertholletia excelsa",-0.58076,-52.22056
"Bertholletia excelsa",-0.58077,-52.22055
"Bertholletia excelsa",-0.57201,-52.22443
"Bertholletia excelsa",-0.57197,-52.22426
"Bertholletia excelsa",-0.57182,-52.22428
"Bertholletia excelsa",-0.57184,-52.22427
"Bertholletia excelsa",-0.57181,-52.22432
"Bertholletia excelsa",-0.5718,-52.22418
"Bertholletia excelsa",-0.57183,-52.22415
"Bertholletia excelsa",-0.57184,-52.22404
"Bertholletia excelsa",-0.57185,-52.22404
"Bertholletia excelsa",-0.57224,-52.22395
"Bertholletia excelsa",-0.57221,-52.22386
"Bertholletia excelsa",-0.57217,-52.22384
"Bertholletia excelsa",-0.57209,-52.22392
"Bertholletia excelsa",-0.57205,-52.22398
"Bertholletia excelsa",-0.57217,-52.22392
"Bertholletia excelsa",-0.57174,-52.22404
"Bertholletia excelsa",-0.57167,-52.22422
"Bertholletia excelsa",-0.57172,-52.22424
"Bertholletia excelsa",-0.57162,-52.22417
"Bertholletia excelsa",-0.57151,-52.224
"Bertholletia excelsa",-0.57148,-52.22411
"Bertholletia excelsa",-0.57138,-52.22432
"Bertholletia excelsa",-0.57156,-52.22441
"Bertholletia excelsa",-0.57167,-52.22447
"Bertholletia excelsa",-0.57167,-52.22446
"Bertholletia excelsa",-0.57165,-52.22458
"Bertholletia excelsa",-0.54744,-52.2254
"Bertholletia excelsa",-0.54749,-52.22526
"Bertholletia excelsa",-0.54743,-52.22529
"Bertholletia excelsa",-0.54739,-52.22532
"Bertholletia excelsa",-0.54718,-52.22521
"Bertholletia excelsa",-0.54707,-52.22504
"Bertholletia excelsa",-0.5471,-52.22474
"Bertholletia excelsa",-0.54705,-52.22466
"Bertholletia excelsa",-0.5472,-52.22469
"Bertholletia excelsa",-0.54729,-52.22477
"Bertholletia excelsa",-0.54738,-52.22469
"Bertholletia excelsa",-0.54744,-52.22488
"Bertholletia excelsa",-0.54743,-52.225
"Bertholletia excelsa",-0.54736,-52.22507
"Bertholletia excelsa",-0.54757,-52.22502
"Bertholletia excelsa",-0.54755,-52.22502
"Bertholletia excelsa",-0.54754,-52.2251
"Bertholletia excelsa",-0.54782,-52.22515
"Bertholletia excelsa",-0.54766,-52.22522
"Bertholletia excelsa",-0.54784,-52.22543
"Bertholletia excelsa",-0.54801,-52.22556
"Bertholletia excelsa",-0.54812,-52.22538
"Bertholletia excelsa",-0.54829,-52.22512
"Bertholletia excelsa",-0.54838,-52.22501
"Bertholletia excelsa",-0.54824,-52.22504
"Bertholletia excelsa",-0.54839,-52.22506
"Bertholletia excelsa",-0.54819,-52.22497
"Bertholletia excelsa",-0.54802,-52.22495
"Bertholletia excelsa",-0.54864,-52.22456
"Bertholletia excelsa",-0.54865,-52.22474
"Bertholletia excelsa",-0.54876,-52.22483
"Bertholletia excelsa",-0.54854,-52.22458
"Bertholletia excelsa",-0.54823,-52.22444
"Bertholletia excelsa",-0.54813,-52.22448
"Bertholletia excelsa",-0.54806,-52.22452
"Bertholletia excelsa",-0.548,-52.22425
"Bertholletia excelsa",-0.5478,-52.22468
"Bertholletia excelsa",-0.54772,-52.22469
"Bertholletia excelsa",-0.54768,-52.22469
"Bertholletia excelsa",-0.54765,-52.22466
"Bertholletia excelsa",-0.54752,-52.2247
"Bertholletia excelsa",-0.54749,-52.2247
"Bertholletia excelsa",-0.54752,-52.22456
"Bertholletia excelsa",-0.54752,-52.22451
"Bertholletia excelsa",-0.54776,-52.22436
"Bertholletia excelsa",-0.54792,-52.22432
"Bertholletia excelsa",-0.54804,-52.22426
"Bertholletia excelsa",-0.54799,-52.22419
"Bertholletia excelsa",-0.54804,-52.22414
"Bertholletia excelsa",-0.5481,-52.22408
"Bertholletia excelsa",-0.54811,-52.22404
"Bertholletia excelsa",-0.54807,-52.224
"Bertholletia excelsa",-0.5482,-52.22393
"Bertholletia excelsa",-0.54821,-52.22379
"Bertholletia excelsa",-0.54831,-52.22364
"Bertholletia excelsa",-0.5483,-52.22364
"Bertholletia excelsa",-0.54824,-52.22363
"Bertholletia excelsa",-0.54812,-52.22345
"Bertholletia excelsa",-0.54813,-52.22354
"Bertholletia excelsa",-0.54846,-52.22357
"Bertholletia excelsa",-0.54844,-52.22367
"Bertholletia excelsa",-0.54852,-52.22368
"Bertholletia excelsa",-0.54861,-52.22367
"Bertholletia excelsa",-0.54862,-52.22366
"Bertholletia excelsa",-0.54857,-52.22358
"Bertholletia excelsa",-0.54863,-52.22352
"Bertholletia excelsa",-0.54861,-52.22336
"Bertholletia excelsa",-0.54864,-52.22337
"Bertholletia excelsa",-0.54854,-52.22328
"Bertholletia excelsa",-0.54848,-52.22317
"Bertholletia excelsa",-0.54864,-52.22308
"Bertholletia excelsa",-0.54871,-52.22309
"Bertholletia excelsa",-0.54876,-52.22303
"Bertholletia excelsa",-0.54878,-52.223
"Bertholletia excelsa",-0.54882,-52.22308
"Bertholletia excelsa",-0.54809,-52.22266
"Bertholletia excelsa",-0.54811,-52.2227
"Bertholletia excelsa",-0.54804,-52.22281
"Bertholletia excelsa",-0.54804,-52.22296
"Bertholletia excelsa",-0.54819,-52.22309
"Bertholletia excelsa",-0.54824,-52.22319
"Bertholletia excelsa",-0.54769,-52.22341
"Bertholletia excelsa",-0.5476,-52.22343
"Bertholletia excelsa",-0.54785,-52.22371
"Bertholletia excelsa",-0.54788,-52.22369
"Bertholletia excelsa",-0.54794,-52.22358
"Bertholletia excelsa",-0.54792,-52.22378
"Bertholletia excelsa",-0.54802,-52.22371
"Bertholletia excelsa",-0.54737,-52.22383
"Bertholletia excelsa",-0.54734,-52.22374
"Bertholletia excelsa",-0.54724,-52.22371
"Bertholletia excelsa",-0.54727,-52.22379
"Bertholletia excelsa",-0.54734,-52.22396
"Bertholletia excelsa",-0.54715,-52.22405
"Bertholletia excelsa",-0.54715,-52.224
"Bertholletia excelsa",-0.54703,-52.22399
"Bertholletia excelsa",-0.54698,-52.224
"Bertholletia excelsa",-0.54698,-52.22401
"Bertholletia excelsa",-0.54701,-52.22382
"Bertholletia excelsa",-0.54698,-52.2239
"Bertholletia excelsa",-0.54708,-52.22422
"Bertholletia excelsa",-0.54709,-52.22448
"Bertholletia excelsa",-0.54712,-52.2245
